corpus,tokenizer,form,pieces,occurrences,lexicon
interviews (train),mDeBERTa-v3,varían,▁var | ían,1,False
interviews (train),mDeBERTa-v3,vea,▁ve | a,1,False
interviews (train),mDeBERTa-v3,vean,▁ve | an,1,False
interviews (train),mDeBERTa-v3,vecinos,▁vecin | os,1,False
interviews (train),mDeBERTa-v3,venden,▁vend | en,1,False
interviews (train),mDeBERTa-v3,vendrá,▁vend | rá,1,False
interviews (train),mDeBERTa-v3,vendría,▁vend | ría,1,False
interviews (train),mDeBERTa-v3,venia,▁veni | a,1,False
interviews (train),mDeBERTa-v3,veníamos,▁ven | íamos,1,False
interviews (train),mDeBERTa-v3,venían,vení | an,1,False
interviews (train),mDeBERTa-v3,verdaderamente,▁verdade | ramente,1,False
interviews (train),mDeBERTa-v3,verlas,▁ver | las,1,False
interviews (train),mDeBERTa-v3,verlos,▁verlo | s,1,False
interviews (train),mDeBERTa-v3,viajaron,▁viaj | aron,1,False
interviews (train),mDeBERTa-v3,viajes,▁viaj | es,1,False
interviews (train),mDeBERTa-v3,vicio,▁v | icio,1,False
interviews (train),mDeBERTa-v3,victorioso,▁victori | oso,1,False
interviews (train),mDeBERTa-v3,videojuegos,▁video | juegos,1,False
interviews (train),mDeBERTa-v3,vigilia,▁vigil | ia,1,False
interviews (train),mDeBERTa-v3,vinculando,vincula | ndo,1,False
interviews (train),mDeBERTa-v3,vincularme,vincula | rme,1,False
interviews (train),mDeBERTa-v3,vio,▁vi | o,1,False
interviews (train),mDeBERTa-v3,vitalidad,▁vital | idad,1,False
interviews (train),mDeBERTa-v3,vivamos,▁vi | vamos,1,False
interviews (train),mDeBERTa-v3,vivienda,▁v | ivienda,1,False
interviews (train),mDeBERTa-v3,vivos,▁vivo | s,1,False
interviews (train),mDeBERTa-v3,volaba,▁vol | aba,1,False
interviews (train),mDeBERTa-v3,voleibol,▁vole | i | bol,1,False
interviews (train),mDeBERTa-v3,volvemos,▁volv | emos,1,False
interviews (train),mDeBERTa-v3,volviéndose,▁volv | iéndose,1,False
interviews (train),mDeBERTa-v3,volvía,▁vol | vía,1,False
interviews (train),mDeBERTa-v3,vomitar,▁vom | itar,1,False
interviews (train),mDeBERTa-v3,vomitarlo,▁vom | it | arlo,1,False
interviews (train),mDeBERTa-v3,vuelva,vuel | va,1,False
interviews (train),mDeBERTa-v3,vuelvan,vuel | van,1,False
interviews (train),mDeBERTa-v3,vínculos,vín | culos,1,False
interviews (train),mDeBERTa-v3,zozobra,▁zo | zobra,1,False
interviews (train),mDeBERTa-v3,Únicamente,▁Ú | n | icamente,1,False
interviews (train),mDeBERTa-v3,árbol,▁ár | bol,1,False
interviews (train),mDeBERTa-v3,áreas,áre | as,1,False
interviews (train),mDeBERTa-v3,épocas,é | poca | s,1,False
interviews (train),mDeBERTa-v3,éxito,é | xito,1,False
interviews (train),mDeBERTa-v3,óptimos,óp | timos,1,False
mentalriskes,BERTIN (RoBERTa-es),distraigo,Ġdistra | igo,6,False
mentalriskes,BERTIN (RoBERTa-es),preocuparme,Ġpreocupar | me,6,False
mentalriskes,BERTIN (RoBERTa-es),Siento,ĠS | iento,5,False
mentalriskes,BERTIN (RoBERTa-es),Supongo,ĠSu | pongo,5,False
mentalriskes,BERTIN (RoBERTa-es),equivocarme,Ġequivoc | arme,5,False
mentalriskes,BERTIN (RoBERTa-es),intenté,Ġinten | tÃ©,5,False
mentalriskes,BERTIN (RoBERTa-es),pasarme,Ġpasar | me,5,False
mentalriskes,BERTIN (RoBERTa-es),aceptarlo,Ġaceptar | lo,4,False
mentalriskes,BERTIN (RoBERTa-es),agobio,Ġagob | io,4,True
mentalriskes,BERTIN (RoBERTa-es),ajetreada,Ġaje | tre | ada,4,False
mentalriskes,BERTIN (RoBERTa-es),conté,Ġcon | tÃ©,4,False
mentalriskes,BERTIN (RoBERTa-es),distraerme,Ġdistra | er | me,4,False
mentalriskes,BERTIN (RoBERTa-es),estaria,Ġestar | ia,4,False
mentalriskes,BERTIN (RoBERTa-es),evito,Ġev | ito,4,False
mentalriskes,BERTIN (RoBERTa-es),meterme,Ġmeter | me,4,False
mentalriskes,BERTIN (RoBERTa-es),subirme,Ġsubir | me,4,False
mentalriskes,BERTIN (RoBERTa-es),Intento,ĠIn | tento,3,False
mentalriskes,BERTIN (RoBERTa-es),Realmente,ĠRe | almente,3,False
mentalriskes,BERTIN (RoBERTa-es),alivia,Ġal | ivia,3,False
mentalriskes,BERTIN (RoBERTa-es),amargado,Ġamar | gado,3,False
mentalriskes,BERTIN (RoBERTa-es),calmarme,Ġcalmar | me,3,False
mentalriskes,BERTIN (RoBERTa-es),concentrarme,Ġconcentr | arme,3,False
mentalriskes,BERTIN (RoBERTa-es),concentro,Ġconcen | tro,3,True
mentalriskes,BERTIN (RoBERTa-es),disonancia,Ġdis | onancia,3,False
mentalriskes,BERTIN (RoBERTa-es),enfrentarme,Ġenfrentar | me,3,False
mentalriskes,BERTIN (RoBERTa-es),iria,Ġir | ia,3,False
mentalriskes,BERTIN (RoBERTa-es),morirme,Ġmorir | me,3,False
mentalriskes,BERTIN (RoBERTa-es),ppt,Ġpp | t,3,False
mentalriskes,BERTIN (RoBERTa-es),reían,Ġre | ÃŃan,3,False
mentalriskes,BERTIN (RoBERTa-es),sentiría,Ġsenti | rÃŃa,3,False
mentalriskes,BERTIN (RoBERTa-es),tiendo,Ġtien | do,3,False
mentalriskes,BERTIN (RoBERTa-es),tranquilizarme,Ġtranquilizar | me,3,False
mentalriskes,BERTIN (RoBERTa-es),Ahí,ĠA | hÃŃ,2,False
mentalriskes,BERTIN (RoBERTa-es),Aparte,ĠA | parte,2,False
mentalriskes,BERTIN (RoBERTa-es),Aún,ĠA | Ãºn,2,False
mentalriskes,BERTIN (RoBERTa-es),Diría,D | irÃŃa,2,False
mentalriskes,BERTIN (RoBERTa-es),Espero,ĠEs | pero,2,False
mentalriskes,BERTIN (RoBERTa-es),Luego,ĠL | uego,2,False
mentalriskes,BERTIN (RoBERTa-es),Pienso,ĠP | ien | so,2,False
mentalriskes,BERTIN (RoBERTa-es),Sentía,ĠS | entÃŃa,2,False
mentalriskes,BERTIN (RoBERTa-es),Sigo,ĠS | igo,2,False
mentalriskes,BERTIN (RoBERTa-es),absorban,Ġabsor | ban,2,False
mentalriskes,BERTIN (RoBERTa-es),agobia,Ġag | obia,2,False
mentalriskes,BERTIN (RoBERTa-es),agobiaba,Ġagob | i | aba,2,False
mentalriskes,BERTIN (RoBERTa-es),agobiarme,Ġagob | iar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),asegurarme,Ġasegur | arme,2,False
mentalriskes,BERTIN (RoBERTa-es),aveces,Ġav | eces,2,False
mentalriskes,BERTIN (RoBERTa-es),bajones,Ġbaj | ones,2,True
mentalriskes,BERTIN (RoBERTa-es),callada,Ġcal | lada,2,False
mentalriskes,BERTIN (RoBERTa-es),cenando,Ġcen | ando,2,False
mentalriskes,BERTIN (RoBERTa-es),coincidimos,Ġcoincid | imos,2,False
mentalriskes,BERTIN (RoBERTa-es),compruebo,Ġcomprue | bo,2,False
mentalriskes,BERTIN (RoBERTa-es),controlarlo,Ġcontrol | arlo,2,False
mentalriskes,BERTIN (RoBERTa-es),cortarme,Ġcortar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),crossfit,Ġcross | fit,2,False
mentalriskes,BERTIN (RoBERTa-es),cuanso,Ġcuan | so,2,False
mentalriskes,BERTIN (RoBERTa-es),despertarme,Ġdespertar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),disfrutaría,Ġdisfrutar | ÃŃa,2,False
mentalriskes,BERTIN (RoBERTa-es),disperso,Ġdisper | so,2,False
mentalriskes,BERTIN (RoBERTa-es),duermo,Ġduer | mo,2,True
mentalriskes,BERTIN (RoBERTa-es),entenderlos,Ġentender | los,2,False
mentalriskes,BERTIN (RoBERTa-es),escucharme,Ġescuchar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),esforzando,Ġesfor | zando,2,False
mentalriskes,BERTIN (RoBERTa-es),esforzar,Ġesfor | zar,2,False
mentalriskes,BERTIN (RoBERTa-es),expresarme,Ġexpres | arme,2,False
mentalriskes,BERTIN (RoBERTa-es),fijarme,Ġfijar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),frustra,Ġfr | ustra,2,False
mentalriskes,BERTIN (RoBERTa-es),hablarle,Ġhablar | le,2,False
mentalriskes,BERTIN (RoBERTa-es),hablarlo,Ġhablar | lo,2,False
mentalriskes,BERTIN (RoBERTa-es),haciendolo,Ġhaciendo | lo,2,False
mentalriskes,BERTIN (RoBERTa-es),incompetente,Ġincompe | tente,2,False
mentalriskes,BERTIN (RoBERTa-es),luchara,Ġluch | ara,2,False
mentalriskes,BERTIN (RoBERTa-es),morirán,Ġmor | irÃ¡n,2,True
mentalriskes,BERTIN (RoBERTa-es),preferiria,Ġprefer | iria,2,False
mentalriskes,BERTIN (RoBERTa-es),preocupara,Ġpreocu | para,2,True
mentalriskes,BERTIN (RoBERTa-es),procuro,Ġpro | curo,2,False
mentalriskes,BERTIN (RoBERTa-es),protegerme,Ġproteger | me,2,False
mentalriskes,BERTIN (RoBERTa-es),provocaran,Ġprovoc | aran,2,False
mentalriskes,BERTIN (RoBERTa-es),pulsaciones,Ġpuls | aciones,2,False
mentalriskes,BERTIN (RoBERTa-es),relacionarme,Ġrelacion | arme,2,False
mentalriskes,BERTIN (RoBERTa-es),relajo,Ġrela | jo,2,False
mentalriskes,BERTIN (RoBERTa-es),resentimiento,Ġres | entimiento,2,False
mentalriskes,BERTIN (RoBERTa-es),respiraciones,Ġrespira | ciones,2,False
mentalriskes,BERTIN (RoBERTa-es),ríen,Ġr | ÃŃen,2,False
mentalriskes,BERTIN (RoBERTa-es),seguirían,Ġseguir | ÃŃan,2,False
mentalriskes,BERTIN (RoBERTa-es),sentarme,Ġsentar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),sudar,Ġsu | dar,2,False
mentalriskes,BERTIN (RoBERTa-es),tomarme,Ġtomar | me,2,False
mentalriskes,BERTIN (RoBERTa-es),tomármelo,Ġtom | Ã¡r | melo,2,False
mentalriskes,BERTIN (RoBERTa-es),tranquilizo,Ġtranquil | izo,2,False
mentalriskes,BERTIN (RoBERTa-es),verles,Ġver | les,2,False
mentalriskes,BERTIN (RoBERTa-es),veré,Ġver | Ã©,2,False
mentalriskes,BERTIN (RoBERTa-es),viviría,Ġvivir | ÃŃa,2,False
mentalriskes,BERTIN (RoBERTa-es),volvían,Ġvolv | ÃŃan,2,False
mentalriskes,BERTIN (RoBERTa-es),Básicamente,ĠB | Ã¡sicamente,1,False
mentalriskes,BERTIN (RoBERTa-es),Cometo,ĠCom | eto,1,False
mentalriskes,BERTIN (RoBERTa-es),Dedico,ĠD | ed | ico,1,False
mentalriskes,BERTIN (RoBERTa-es),Empiezo,ĠEmp | i | ezo,1,False
mentalriskes,BERTIN (RoBERTa-es),Emprendería,Emprend | erÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),Encima,ĠEn | cima,1,False
mentalriskes,BERTIN (RoBERTa-es),Entonces,ĠEn | tonces,1,False
mentalriskes,BERTIN (RoBERTa-es),Hablemos,ĠH | able | mos,1,False
mentalriskes,BERTIN (RoBERTa-es),Igualmente,ĠIgu | almente,1,False
mentalriskes,BERTIN (RoBERTa-es),Intentar,Inten | tar,1,False
mentalriskes,BERTIN (RoBERTa-es),Intentaré,Inten | tarÃ©,1,False
mentalriskes,BERTIN (RoBERTa-es),Intento,In | tento,1,False
mentalriskes,BERTIN (RoBERTa-es),Jugar,ĠJu | gar,1,False
mentalriskes,BERTIN (RoBERTa-es),Perfecto,Per | fecto,1,False
mentalriskes,BERTIN (RoBERTa-es),Pesaran,ĠPes | aran,1,False
mentalriskes,BERTIN (RoBERTa-es),Ponerme,ĠPon | er | me,1,False
mentalriskes,BERTIN (RoBERTa-es),Principalmente,ĠPrincip | almente,1,False
mentalriskes,BERTIN (RoBERTa-es),Quizá,ĠQu | iz | Ã¡,1,False
mentalriskes,BERTIN (RoBERTa-es),Quizás,ĠQu | iz | Ã¡s,1,False
mentalriskes,BERTIN (RoBERTa-es),Seguimos,ĠSegu | imos,1,False
mentalriskes,BERTIN (RoBERTa-es),Suele,ĠSue | le,1,False
mentalriskes,BERTIN (RoBERTa-es),TDAH,ĠT | DA | H,1,False
mentalriskes,BERTIN (RoBERTa-es),Tampoco,ĠTam | poco,1,False
mentalriskes,BERTIN (RoBERTa-es),Tenía,ĠTen | ÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),Tienen,ĠT | ienen,1,False
mentalriskes,BERTIN (RoBERTa-es),Trato,ĠTra | to,1,False
mentalriskes,BERTIN (RoBERTa-es),Verme,ĠVer | me,1,False
mentalriskes,BERTIN (RoBERTa-es),abandonara,Ġabandon | ara,1,False
mentalriskes,BERTIN (RoBERTa-es),abandonaria,Ġabandon | aria,1,False
mentalriskes,BERTIN (RoBERTa-es),abismal,Ġab | is | mal,1,False
mentalriskes,BERTIN (RoBERTa-es),abruma,Ġabr | uma,1,False
mentalriskes,BERTIN (RoBERTa-es),aburriese,Ġabur | ri | ese,1,False
mentalriskes,BERTIN (RoBERTa-es),aburrir,Ġabur | rir,1,False
mentalriskes,BERTIN (RoBERTa-es),acabé,Ġacab | Ã©,1,False
mentalriskes,BERTIN (RoBERTa-es),aceptara,Ġacep | tara,1,False
mentalriskes,BERTIN (RoBERTa-es),aceptarlos,Ġaceptar | los,1,False
mentalriskes,BERTIN (RoBERTa-es),acerco,Ġacer | co,1,False
mentalriskes,BERTIN (RoBERTa-es),aclaraban,Ġaclar | aban,1,False
mentalriskes,BERTIN (RoBERTa-es),acometería,Ġacome | terÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),acompañarla,ĠacompaÃ± | arla,1,False
mentalriskes,BERTIN (RoBERTa-es),acordarme,Ġacord | arme,1,False
mentalriskes,BERTIN (RoBERTa-es),acordé,Ġacord | Ã©,1,False
mentalriskes,BERTIN (RoBERTa-es),acostar,Ġacos | tar,1,False
mentalriskes,BERTIN (RoBERTa-es),acostarme,Ġacos | tarme,1,False
mentalriskes,BERTIN (RoBERTa-es),acostumbran,Ġacos | tu | mb | ran,1,False
mentalriskes,BERTIN (RoBERTa-es),acostumbre,Ġacostum | bre,1,False
mentalriskes,BERTIN (RoBERTa-es),acosté,Ġacos | tÃ©,1,False
mentalriskes,BERTIN (RoBERTa-es),acuerdas,Ġacuer | das,1,False
mentalriskes,BERTIN (RoBERTa-es),adaptacion,Ġadapta | cion,1,False
mentalriskes,BERTIN (RoBERTa-es),adelantada,Ġadelan | tada,1,False
mentalriskes,BERTIN (RoBERTa-es),adentros,Ġaden | tros,1,False
mentalriskes,BERTIN (RoBERTa-es),adherirme,Ġadher | irme,1,False
mentalriskes,BERTIN (RoBERTa-es),admita,Ġad | mita,1,False
mentalriskes,BERTIN (RoBERTa-es),afectda,Ġafec | t | da,1,False
mentalriskes,BERTIN (RoBERTa-es),afectiva,Ġafec | tiva,1,False
mentalriskes,BERTIN (RoBERTa-es),afirme,Ġaf | irme,1,False
mentalriskes,BERTIN (RoBERTa-es),afrontamiento,Ġafron | tamiento,1,False
mentalriskes,BERTIN (RoBERTa-es),agobian,Ġagob | ian,1,False
mentalriskes,BERTIN (RoBERTa-es),agobiante,Ġagob | iante,1,False
mentalriskes,BERTIN (RoBERTa-es),agotador,Ġago | tador,1,False
mentalriskes,BERTIN (RoBERTa-es),agotando,Ġago | tando,1,False
mentalriskes,BERTIN (RoBERTa-es),agoto,Ġago | to,1,False
mentalriskes,BERTIN (RoBERTa-es),agradecería,Ġagrad | ecerÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),agravan,Ġagra | van,1,False
mentalriskes,BERTIN (RoBERTa-es),aguantarme,Ġaguantar | me,1,False
mentalriskes,BERTIN (RoBERTa-es),aguantase,Ġaguan | tase,1,False
mentalriskes,BERTIN (RoBERTa-es),aguanto,Ġagu | anto,1,False
mentalriskes,BERTIN (RoBERTa-es),agusto,Ġag | usto,1,False
mentalriskes,BERTIN (RoBERTa-es),aiguiente,Ġa | iguiente,1,False
mentalriskes,BERTIN (RoBERTa-es),alejé,Ġalej | Ã©,1,False
mentalriskes,BERTIN (RoBERTa-es),aliviada,Ġaliv | iada,1,False
mentalriskes,BERTIN (RoBERTa-es),ambivalencia,Ġamb | ival | encia,1,False
mentalriskes,BERTIN (RoBERTa-es),ambivalente,Ġamb | ivalente,1,False
mentalriskes,BERTIN (RoBERTa-es),anclada,Ġancl | ada,1,False
mentalriskes,BERTIN (RoBERTa-es),ansiosa,Ġans | iosa,1,False
mentalriskes,BERTIN (RoBERTa-es),anímicamente,ĠanÃŃm | icamente,1,False
mentalriskes,BERTIN (RoBERTa-es),apetecen,Ġapete | cen,1,False
mentalriskes,BERTIN (RoBERTa-es),apetecía,Ġape | tecÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),aplicarlo,Ġaplicar | lo,1,False
mentalriskes,BERTIN (RoBERTa-es),aplicaré,Ġaplicar | Ã©,1,False
mentalriskes,BERTIN (RoBERTa-es),aportarle,Ġaportar | le,1,False
mentalriskes,BERTIN (RoBERTa-es),apoyaría,Ġapoy | arÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),aprendo,Ġapr | endo,1,False
mentalriskes,BERTIN (RoBERTa-es),aprovecharlo,Ġaprovech | arlo,1,False
mentalriskes,BERTIN (RoBERTa-es),apuntaria,Ġapun | taria,1,False
mentalriskes,BERTIN (RoBERTa-es),apuntarme,Ġapuntar | me,1,False
mentalriskes,BERTIN (RoBERTa-es),apunté,Ġapun | tÃ©,1,False
mentalriskes,BERTIN (RoBERTa-es),areas,Ġa | reas,1,False
mentalriskes,BERTIN (RoBERTa-es),asegurándome,Ġasegur | Ã¡ndome,1,False
mentalriskes,BERTIN (RoBERTa-es),asentía,Ġas | entÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),asertividad,Ġaser | tividad,1,False
mentalriskes,BERTIN (RoBERTa-es),atascado,a | tas | cado,1,False
mentalriskes,BERTIN (RoBERTa-es),atenderles,Ġatender | les,1,False
mentalriskes,BERTIN (RoBERTa-es),atenuado,Ġaten | uado,1,False
mentalriskes,BERTIN (RoBERTa-es),aterra,Ġa | terra,1,False
mentalriskes,BERTIN (RoBERTa-es),atraigo,Ġatra | igo,1,False
mentalriskes,BERTIN (RoBERTa-es),atrapan,Ġatra | pan,1,False
mentalriskes,BERTIN (RoBERTa-es),atrasarlas,Ġatras | arlas,1,False
mentalriskes,BERTIN (RoBERTa-es),atropellase,Ġatropel | las | e,1,False
mentalriskes,BERTIN (RoBERTa-es),autoconvencerme,Ġauto | conven | cer | me,1,False
mentalriskes,BERTIN (RoBERTa-es),autoexigencia,Ġauto | ex | igencia,1,False
mentalriskes,BERTIN (RoBERTa-es),automaticos,Ġautoma | ticos,1,False
mentalriskes,BERTIN (RoBERTa-es),automotivarme,Ġauto | mo | tiv | arme,1,False
mentalriskes,BERTIN (RoBERTa-es),autosaboteando,Ġautos | abo | teando,1,False
mentalriskes,BERTIN (RoBERTa-es),avanzaba,Ġavan | zaba,1,False
mentalriskes,BERTIN (RoBERTa-es),avergonzaria,Ġavergon | zar | ia,1,False
mentalriskes,BERTIN (RoBERTa-es),bajaba,Ġbaj | aba,1,False
mentalriskes,BERTIN (RoBERTa-es),bajarme,Ġbaj | arme,1,False
mentalriskes,BERTIN (RoBERTa-es),bajarne,Ġbajar | ne,1,False
mentalriskes,BERTIN (RoBERTa-es),bajen,Ġbaj | en,1,False
mentalriskes,BERTIN (RoBERTa-es),banales,Ġban | ales,1,False
mentalriskes,BERTIN (RoBERTa-es),bicho,b | icho,1,False
mentalriskes,BERTIN (RoBERTa-es),bloquee,Ġbloque | e,1,False
mentalriskes,BERTIN (RoBERTa-es),borrarse,Ġbor | rarse,1,False
mentalriskes,BERTIN (RoBERTa-es),brevísimo,Ġbrev | ÃŃsimo,1,False
mentalriskes,BERTIN (RoBERTa-es),bromear,br | ome | ar,1,False
mentalriskes,BERTIN (RoBERTa-es),burlaban,Ġbur | l | aban,1,False
mentalriskes,BERTIN (RoBERTa-es),buscaría,Ġbuscar | ÃŃa,1,False
mentalriskes,BERTIN (RoBERTa-es),caido,Ġca | ido,1,False
mentalriskes,BERTIN (RoBERTa-es),calentando,Ġcal | entando,1,False
mentalriskes,BERTIN (RoBERTa-es),calmado,Ġcal | mado,1,False
mentalriskes,BERTIN (RoBERTa-es),cambiados,Ġcambi | ados,1,False
mentalriskes,BERTIN (RoBERTa-es),cambiarle,Ġcambiar | le,1,False
mentalriskes,BERTIN (RoBERTa-es),carezco,Ġcar | ezco,1,False
mentalriskes,BERTIN (RoBERTa-es),catastrofista,Ġcatastro | f | ista,1,False
mentalriskes,BERTIN (RoBERTa-es),causo,Ġca | uso,1,False
mentalriskes,BERTIN (RoBERTa-es),cayéndole,Ġcay | Ã©ndole,1,False
mentalriskes,BERTIN (RoBERTa-es),cenado,Ġcen | ado,1,False
mentalriskes,BERTIN (RoBERTa-es),centrare,Ġcentr | are,1,False
mentalriskes,BERTIN (RoBERTa-es),centrarme,Ġcentr | arme,1,False
mentalriskes,BERTIN (RoBERTa-es),champiñon,Ġchampi | Ã± | on,1,False
mentalriskes,BERTIN (RoBERTa-es),champiñón,Ġchampi | Ã±Ã³n,1,False
mentalriskes,BERTIN (RoBERTa-es),cierro,Ġcier | ro,1,False
mentalriskes,BERTIN (RoBERTa-es),circulo,Ġcir | culo,1,False
mentalriskes,BERTIN (RoBERTa-es),clavan,Ġcla | van,1,False
mentalriskes,BERTIN (RoBERTa-es),coaccionada,Ġco | ac | cionada,1,False
mentalriskes,BERTIN (RoBERTa-es),cocinando,Ġcocin | ando,1,False
mentalriskes,BERTIN (RoBERTa-es),cocinar,co | cin | ar,1,False
mentalriskes,BERTIN (RoBERTa-es),colocandome,Ġcoloc | and | ome,1,False
mentalriskes,BERTIN (RoBERTa-es),comentarte,Ġcomentar | te,1,False
mentalriskes,BERTIN (RoBERTa-es),complicaro,Ġcomplicar | o,1,False
mentalriskes,BERTIN (RoBERTa-es),comportaba,Ġcompor | taba,1,False
mentalriskes,BERTIN (RoBERTa-es),comunicarnos,Ġcomunicar | nos,1,False
mentalriskes,BERTIN (RoBERTa-es),conectarme,Ġconectar | me,1,False
mentalriskes,BERTIN (RoBERTa-es),consoló,Ġconsol | Ã³,1,False
mentalriskes,BERTIN (RoBERTa-es),contare,Ġcontar | e,1,False
mentalriskes,BERTIN (RoBERTa-es),contarnoslo,Ġcontarnos | lo,1,False
mentalriskes,BERTIN (RoBERTa-es),contase,Ġcon | tase,1,False
